day,vix1d_anchor,snap_pt,side,target_delta,D,spot,half_day
2026-05-19,12.31,06:35,p,0.1,2.8925,7362.84,0
2026-05-19,12.31,06:35,p,0.15,2.2844,7362.84,0
2026-05-19,12.31,06:35,p,0.2,1.8298,7362.84,0
2026-05-19,12.31,06:35,p,0.25,1.4128,7362.84,0
2026-05-19,12.31,06:35,p,0.3,1.0823,7362.84,0
2026-05-19,12.31,06:35,c,0.05,3.3331,7362.84,0
2026-05-19,12.31,06:35,c,0.1,2.5337,7362.84,0
2026-05-19,12.31,06:35,c,0.15,2.0368,7362.84,0
2026-05-19,12.31,06:35,c,0.2,1.661,7362.84,0
2026-05-19,12.31,06:35,c,0.25,1.3508,7362.84,0
2026-05-19,12.31,06:35,c,0.3,1.0892,7362.84,0
2026-05-19,12.31,08:00,p,0.05,3.5799,7349.73,0
2026-05-19,12.31,08:00,p,0.1,2.6571,7349.73,0
2026-05-19,12.31,08:00,p,0.15,2.1045,7349.73,0
2026-05-19,12.31,08:00,p,0.2,1.6269,7349.73,0
2026-05-19,12.31,08:00,p,0.25,1.2934,7349.73,0
2026-05-19,12.31,08:00,p,0.3,1.0042,7349.73,0
2026-05-19,12.31,08:00,c,0.05,3.2898,7349.73,0
2026-05-19,12.31,08:00,c,0.1,2.4446,7349.73,0
2026-05-19,12.31,08:00,c,0.15,1.9266,7349.73,0
2026-05-19,12.31,08:00,c,0.2,1.567,7349.73,0
2026-05-19,12.31,08:00,c,0.25,1.2704,7349.73,0
2026-05-19,12.31,08:00,c,0.3,0.9845,7349.73,0
2026-05-19,12.31,10:00,p,0.05,3.4071,7380.35,0
2026-05-19,12.31,10:00,p,0.1,2.4934,7380.35,0
2026-05-19,12.31,10:00,p,0.15,1.9241,7380.35,0
2026-05-19,12.31,10:00,p,0.2,1.5022,7380.35,0
2026-05-19,12.31,10:00,p,0.25,1.1698,7380.35,0
2026-05-19,12.31,10:00,p,0.3,0.9043,7380.35,0
2026-05-19,12.31,10:00,c,0.05,2.9014,7380.35,0
2026-05-19,12.31,10:00,c,0.1,2.2538,7380.35,0
2026-05-19,12.31,10:00,c,0.15,1.7837,7380.35,0
2026-05-19,12.31,10:00,c,0.2,1.4449,7380.35,0
2026-05-19,12.31,10:00,c,0.25,1.1427,7380.35,0
2026-05-19,12.31,10:00,c,0.3,0.8982,7380.35,0
2026-05-19,12.31,12:00,p,0.05,3.8372,7363.33,0
2026-05-19,12.31,12:00,p,0.1,2.7727,7363.33,0
2026-05-19,12.31,12:00,p,0.15,2.2638,7363.33,0
2026-05-19,12.31,12:00,p,0.2,1.7385,7363.33,0
2026-05-19,12.31,12:00,p,0.25,1.3798,7363.33,0
2026-05-19,12.31,12:00,p,0.3,1.0583,7363.33,0
2026-05-19,12.31,12:00,c,0.05,3.6901,7363.33,0
2026-05-19,12.31,12:00,c,0.1,2.6798,7363.33,0
2026-05-19,12.31,12:00,c,0.15,2.1235,7363.33,0
2026-05-19,12.31,12:00,c,0.2,1.6818,7363.33,0
2026-05-19,12.31,12:00,c,0.25,1.3313,7363.33,0
2026-05-19,12.31,12:00,c,0.3,1.034,7363.33,0
2025-08-08,12.43,06:35,p,0.05,3.1088,6359.91,0
2025-08-08,12.43,06:35,p,0.1,2.3407,6359.91,0
2025-08-08,12.43,06:35,p,0.15,1.602,6359.91,0
2025-08-08,12.43,06:35,p,0.2,1.3289,6359.91,0
2025-08-08,12.43,06:35,p,0.25,1.121,6359.91,0
2025-08-08,12.43,06:35,p,0.3,0.7161,6359.91,0
2025-08-08,12.43,06:35,c,0.05,2.2637,6359.91,0
2025-08-08,12.43,06:35,c,0.1,1.6844,6359.91,0
2025-08-08,12.43,06:35,c,0.15,1.4027,6359.91,0
2025-08-08,12.43,06:35,c,0.2,1.1613,6359.91,0
2025-08-08,12.43,06:35,c,0.25,0.964,6359.91,0
2025-08-08,12.43,06:35,c,0.3,0.7644,6359.91,0
2025-08-08,12.43,08:00,p,0.05,3.8851,6377.0,0
2025-08-08,12.43,08:00,p,0.1,2.3871,6377.0,0
2025-08-08,12.43,08:00,p,0.15,1.6638,6377.0,0
2025-08-08,12.43,08:00,p,0.2,1.101,6377.0,0
2025-08-08,12.43,08:00,p,0.25,0.9431,6377.0,0
2025-08-08,12.43,08:00,p,0.3,0.7309,6377.0,0
2025-08-08,12.43,08:00,c,0.05,1.9204,6377.0,0
2025-08-08,12.43,08:00,c,0.1,1.4238,6377.0,0
2025-08-08,12.43,08:00,c,0.15,1.1359,6377.0,0
2025-08-08,12.43,08:00,c,0.2,0.9261,6377.0,0
2025-08-08,12.43,08:00,c,0.25,0.7505,6377.0,0
2025-08-08,12.43,08:00,c,0.3,0.5882,6377.0,0
2025-08-08,12.43,10:00,p,0.05,3.3755,6384.39,0
2025-08-08,12.43,10:00,p,0.1,1.9827,6384.39,0
2025-08-08,12.43,10:00,p,0.15,1.5027,6384.39,0
2025-08-08,12.43,10:00,p,0.2,1.1953,6384.39,0
2025-08-08,12.43,10:00,p,0.25,0.8785,6384.39,0
2025-08-08,12.43,10:00,p,0.3,0.5962,6384.39,0
2025-08-08,12.43,10:00,c,0.05,1.6971,6384.39,0
2025-08-08,12.43,10:00,c,0.1,1.3556,6384.39,0
2025-08-08,12.43,10:00,c,0.15,1.0266,6384.39,0
2025-08-08,12.43,10:00,c,0.2,0.8903,6384.39,0
2025-08-08,12.43,10:00,c,0.25,0.7541,6384.39,0
2025-08-08,12.43,10:00,c,0.3,0.6149,6384.39,0
2025-08-08,12.43,12:00,p,0.05,2.7092,6390.91,0
2025-08-08,12.43,12:00,p,0.1,1.761,6390.91,0
2025-08-08,12.43,12:00,p,0.15,1.3217,6390.91,0
2025-08-08,12.43,12:00,p,0.2,1.0602,6390.91,0
2025-08-08,12.43,12:00,p,0.25,0.8147,6390.91,0
2025-08-08,12.43,12:00,p,0.3,0.6146,6390.91,0
2025-08-08,12.43,12:00,c,0.05,2.0575,6390.91,0
2025-08-08,12.43,12:00,c,0.1,1.4586,6390.91,0
2025-08-08,12.43,12:00,c,0.15,1.1565,6390.91,0
2025-08-08,12.43,12:00,c,0.2,0.9338,6390.91,0
2025-08-08,12.43,12:00,c,0.25,0.7424,6390.91,0
2025-08-08,12.43,12:00,c,0.3,0.551,6390.91,0
2026-04-21,12.55,06:35,p,0.05,3.6083,7117.85,0
2026-04-21,12.55,06:35,p,0.1,2.5022,7117.85,0
2026-04-21,12.55,06:35,p,0.15,1.9566,7117.85,0
2026-04-21,12.55,06:35,p,0.2,1.509,7117.85,0
2026-04-21,12.55,06:35,p,0.25,1.2006,7117.85,0
2026-04-21,12.55,06:35,p,0.3,0.8851,7117.85,0
2026-04-21,12.55,06:35,c,0.05,2.4999,7117.85,0
2026-04-21,12.55,06:35,c,0.1,1.8826,7117.85,0
2026-04-21,12.55,06:35,c,0.15,1.5249,7117.85,0
2026-04-21,12.55,06:35,c,0.2,1.2461,7117.85,0
2026-04-21,12.55,06:35,c,0.25,0.9985,7117.85,0
2026-04-21,12.55,06:35,c,0.3,0.7743,7117.85,0
2026-04-21,12.55,08:00,p,0.05,4.4699,7098.86,0
2026-04-21,12.55,08:00,p,0.1,3.3874,7098.86,0
2026-04-21,12.55,08:00,p,0.15,2.4103,7098.86,0
2026-04-21,12.55,08:00,p,0.2,1.8757,7098.86,0
2026-04-21,12.55,08:00,p,0.25,1.4164,7098.86,0
2026-04-21,12.55,08:00,p,0.3,1.0532,7098.86,0
2026-04-21,12.55,08:00,c,0.05,2.2536,7098.86,0
2026-04-21,12.55,08:00,c,0.1,1.7539,7098.86,0
2026-04-21,12.55,08:00,c,0.15,1.433,7098.86,0
2026-04-21,12.55,08:00,c,0.2,1.1665,7098.86,0
2026-04-21,12.55,08:00,c,0.25,0.9512,7098.86,0
2026-04-21,12.55,08:00,c,0.3,0.7465,7098.86,0
2026-04-21,12.55,10:00,p,0.05,4.0788,7079.82,0
2026-04-21,12.55,10:00,p,0.1,2.7687,7079.82,0
2026-04-21,12.55,10:00,p,0.15,2.0165,7079.82,0
2026-04-21,12.55,10:00,p,0.2,1.52,7079.82,0
2026-04-21,12.55,10:00,p,0.25,1.1834,7079.82,0
2026-04-21,12.55,10:00,p,0.3,0.8931,7079.82,0
2026-04-21,12.55,10:00,c,0.05,2.2219,7079.82,0
2026-04-21,12.55,10:00,c,0.1,1.6603,7079.82,0
2026-04-21,12.55,10:00,c,0.15,1.3364,7079.82,0
2026-04-21,12.55,10:00,c,0.2,1.0894,7079.82,0
2026-04-21,12.55,10:00,c,0.25,0.8756,7079.82,0
2026-04-21,12.55,10:00,c,0.3,0.6798,7079.82,0
2026-04-21,12.55,12:00,p,0.05,3.0258,7087.28,0
2026-04-21,12.55,12:00,p,0.1,2.1927,7087.28,0
2026-04-21,12.55,12:00,p,0.15,1.6981,7087.28,0
2026-04-21,12.55,12:00,p,0.2,1.3321,7087.28,0
2026-04-21,12.55,12:00,p,0.25,1.0525,7087.28,0
2026-04-21,12.55,12:00,p,0.3,0.7834,7087.28,0
2026-04-21,12.55,12:00,c,0.05,3.8863,7087.28,0
2026-04-21,12.55,12:00,c,0.1,2.7883,7087.28,0
2026-04-21,12.55,12:00,c,0.15,2.1403,7087.28,0
2026-04-21,12.55,12:00,c,0.2,1.6998,7087.28,0
2026-04-21,12.55,12:00,c,0.25,1.3296,7087.28,0
2026-04-21,12.55,12:00,c,0.3,1.0408,7087.28,0
2025-05-20,12.86,06:35,p,0.05,3.5389,5946.29,0
2025-05-20,12.86,06:35,p,0.1,2.6023,5946.29,0
2025-05-20,12.86,06:35,p,0.15,2.0197,5946.29,0
2025-05-20,12.86,06:35,p,0.2,1.6092,5946.29,0
2025-05-20,12.86,06:35,p,0.25,1.2695,5946.29,0
2025-05-20,12.86,06:35,p,0.3,0.9751,5946.29,0
2025-05-20,12.86,06:35,c,0.05,2.899,5946.29,0
2025-05-20,12.86,06:35,c,0.1,2.2074,5946.29,0
2025-05-20,12.86,06:35,c,0.15,1.7745,5946.29,0
2025-05-20,12.86,06:35,c,0.2,1.4386,5946.29,0
2025-05-20,12.86,06:35,c,0.25,1.1541,5946.29,0
2025-05-20,12.86,06:35,c,0.3,0.9028,5946.29,0
2025-05-20,12.86,08:00,p,0.05,2.9445,5942.78,0
2025-05-20,12.86,08:00,p,0.1,2.0833,5942.78,0
2025-05-20,12.86,08:00,p,0.15,1.5998,5942.78,0
2025-05-20,12.86,08:00,p,0.2,1.2467,5942.78,0
2025-05-20,12.86,08:00,p,0.25,0.9601,5942.78,0
2025-05-20,12.86,08:00,p,0.3,0.721,5942.78,0
2025-05-20,12.86,08:00,c,0.05,2.8804,5942.78,0
2025-05-20,12.86,08:00,c,0.1,2.0916,5942.78,0
2025-05-20,12.86,08:00,c,0.15,1.6726,5942.78,0
2025-05-20,12.86,08:00,c,0.2,1.3683,5942.78,0
2025-05-20,12.86,08:00,c,0.25,1.1159,5942.78,0
2025-05-20,12.86,08:00,c,0.3,0.8903,5942.78,0
2025-05-20,12.86,10:00,p,0.05,3.0639,5946.4,0
2025-05-20,12.86,10:00,p,0.1,2.1552,5946.4,0
2025-05-20,12.86,10:00,p,0.15,1.6759,5946.4,0
2025-05-20,12.86,10:00,p,0.2,1.3208,5946.4,0
2025-05-20,12.86,10:00,p,0.25,1.0312,5946.4,0
2025-05-20,12.86,10:00,p,0.3,0.779,5946.4,0
2025-05-20,12.86,10:00,c,0.05,2.8564,5946.4,0
2025-05-20,12.86,10:00,c,0.1,2.0025,5946.4,0
2025-05-20,12.86,10:00,c,0.15,1.5984,5946.4,0
2025-05-20,12.86,10:00,c,0.2,1.294,5946.4,0
2025-05-20,12.86,10:00,c,0.25,1.0417,5946.4,0
2025-05-20,12.86,10:00,c,0.3,0.8167,5946.4,0
2025-05-20,12.86,12:00,p,0.05,4.3569,5921.91,0
2025-05-20,12.86,12:00,p,0.1,3.0261,5921.91,0
2025-05-20,12.86,12:00,p,0.15,2.2809,5921.91,0
2025-05-20,12.86,12:00,p,0.2,1.7535,5921.91,0
2025-05-20,12.86,12:00,p,0.25,1.3283,5921.91,0
2025-05-20,12.86,12:00,p,0.3,0.9724,5921.91,0
2025-05-20,12.86,12:00,c,0.05,3.784,5921.91,0
2025-05-20,12.86,12:00,c,0.1,2.8204,5921.91,0
2025-05-20,12.86,12:00,c,0.15,2.2852,5921.91,0
2025-05-20,12.86,12:00,c,0.2,1.8845,5921.91,0
2025-05-20,12.86,12:00,c,0.25,1.5255,5921.91,0
2025-05-20,12.86,12:00,c,0.3,1.2289,5921.91,0
2026-05-20,13.05,06:35,p,0.05,3.1654,7374.44,0
2026-05-20,13.05,06:35,p,0.1,2.29,7374.44,0
2026-05-20,13.05,06:35,p,0.15,1.7834,7374.44,0
2026-05-20,13.05,06:35,p,0.2,1.4287,7374.44,0
2026-05-20,13.05,06:35,p,0.25,1.1176,7374.44,0
2026-05-20,13.05,06:35,p,0.3,0.8438,7374.44,0
2026-05-20,13.05,06:35,c,0.05,2.7986,7374.44,0
2026-05-20,13.05,06:35,c,0.1,2.1309,7374.44,0
2026-05-20,13.05,06:35,c,0.15,1.7426,7374.44,0
2026-05-20,13.05,06:35,c,0.2,1.4264,7374.44,0
2026-05-20,13.05,06:35,c,0.25,1.1498,7374.44,0
2026-05-20,13.05,06:35,c,0.3,0.9072,7374.44,0
2026-05-20,13.05,08:00,p,0.05,2.981,7411.29,0
2026-05-20,13.05,08:00,p,0.1,2.1293,7411.29,0
2026-05-20,13.05,08:00,p,0.15,1.6284,7411.29,0
2026-05-20,13.05,08:00,p,0.2,1.2823,7411.29,0
2026-05-20,13.05,08:00,p,0.25,0.9941,7411.29,0
2026-05-20,13.05,08:00,p,0.3,0.7487,7411.29,0
2026-05-20,13.05,08:00,c,0.05,2.2082,7411.29,0
2026-05-20,13.05,08:00,c,0.1,1.6749,7411.29,0
2026-05-20,13.05,08:00,c,0.15,1.3704,7411.29,0
2026-05-20,13.05,08:00,c,0.2,1.1122,7411.29,0
2026-05-20,13.05,08:00,c,0.25,0.9008,7411.29,0
2026-05-20,13.05,08:00,c,0.3,0.7087,7411.29,0
2026-05-20,13.05,10:00,p,0.05,2.7429,7412.31,0
2026-05-20,13.05,10:00,p,0.1,1.9234,7412.31,0
2026-05-20,13.05,10:00,p,0.15,1.4838,7412.31,0
2026-05-20,13.05,10:00,p,0.2,1.1311,7412.31,0
2026-05-20,13.05,10:00,p,0.25,0.8578,7412.31,0
2026-05-20,13.05,10:00,p,0.3,0.6566,7412.31,0
2026-05-20,13.05,10:00,c,0.05,2.4794,7412.31,0
2026-05-20,13.05,10:00,c,0.1,1.8441,7412.31,0
2026-05-20,13.05,10:00,c,0.15,1.5306,7412.31,0
2026-05-20,13.05,10:00,c,0.2,1.2482,7412.31,0
2026-05-20,13.05,10:00,c,0.25,1.011,7412.31,0
2026-05-20,13.05,10:00,c,0.3,0.8058,7412.31,0
2026-05-20,13.05,12:00,p,0.05,2.7957,7419.87,0
2026-05-20,13.05,12:00,p,0.1,2.0473,7419.87,0
2026-05-20,13.05,12:00,p,0.15,1.544,7419.87,0
2026-05-20,13.05,12:00,p,0.2,1.2255,7419.87,0
2026-05-20,13.05,12:00,p,0.25,0.9532,7419.87,0
2026-05-20,13.05,12:00,p,0.3,0.7511,7419.87,0
2026-05-20,13.05,12:00,c,0.05,2.4174,7419.87,0
2026-05-20,13.05,12:00,c,0.1,1.7081,7419.87,0
2026-05-20,13.05,12:00,c,0.15,1.3132,7419.87,0
2026-05-20,13.05,12:00,c,0.2,1.0199,7419.87,0
2026-05-20,13.05,12:00,c,0.25,0.8192,7419.87,0
2026-05-20,13.05,12:00,c,0.3,0.6335,7419.87,0
2025-11-03,13.42,06:35,p,0.05,3.4953,6868.81,0
2025-11-03,13.42,06:35,p,0.1,2.4593,6868.81,0
2025-11-03,13.42,06:35,p,0.15,1.8785,6868.81,0
2025-11-03,13.42,06:35,p,0.2,1.4587,6868.81,0
2025-11-03,13.42,06:35,p,0.25,1.1316,6868.81,0
2025-11-03,13.42,06:35,p,0.3,0.862,6868.81,0
2025-11-03,13.42,06:35,c,0.05,1.8315,6868.81,0
2025-11-03,13.42,06:35,c,0.1,1.476,6868.81,0
2025-11-03,13.42,06:35,c,0.15,1.2201,6868.81,0
2025-11-03,13.42,06:35,c,0.2,1.0091,6868.81,0
2025-11-03,13.42,06:35,c,0.25,0.8203,6868.81,0
2025-11-03,13.42,06:35,c,0.3,0.6506,6868.81,0
2025-11-03,13.42,08:00,p,0.05,3.6394,6845.09,0
2025-11-03,13.42,08:00,p,0.1,2.5886,6845.09,0
2025-11-03,13.42,08:00,p,0.15,1.9505,6845.09,0
2025-11-03,13.42,08:00,p,0.2,1.518,6845.09,0
2025-11-03,13.42,08:00,p,0.25,1.1901,6845.09,0
2025-11-03,13.42,08:00,p,0.3,0.8809,6845.09,0
2025-11-03,13.42,08:00,c,0.05,2.1113,6845.09,0
2025-11-03,13.42,08:00,c,0.1,1.6295,6845.09,0
2025-11-03,13.42,08:00,c,0.15,1.3356,6845.09,0
2025-11-03,13.42,08:00,c,0.2,1.0907,6845.09,0
2025-11-03,13.42,08:00,c,0.25,0.8875,6845.09,0
2025-11-03,13.42,08:00,c,0.3,0.7003,6845.09,0
2025-11-03,13.42,10:00,p,0.05,2.8296,6859.98,0
2025-11-03,13.42,10:00,p,0.1,1.8973,6859.98,0
2025-11-03,13.42,10:00,p,0.15,1.4131,6859.98,0
2025-11-03,13.42,10:00,p,0.2,1.0862,6859.98,0
2025-11-03,13.42,10:00,p,0.25,0.8378,6859.98,0
2025-11-03,13.42,10:00,p,0.3,0.6261,6859.98,0
2025-11-03,13.42,10:00,c,0.05,1.6348,6859.98,0
2025-11-03,13.42,10:00,c,0.1,1.2691,6859.98,0
2025-11-03,13.42,10:00,c,0.15,1.0261,6859.98,0
2025-11-03,13.42,10:00,c,0.2,0.8322,6859.98,0
2025-11-03,13.42,10:00,c,0.25,0.6765,6859.98,0
2025-11-03,13.42,10:00,c,0.3,0.5306,6859.98,0
2025-11-03,13.42,12:00,p,0.05,2.5549,6855.61,0
2025-11-03,13.42,12:00,p,0.1,1.7751,6855.61,0
2025-11-03,13.42,12:00,p,0.15,1.3886,6855.61,0
2025-11-03,13.42,12:00,p,0.2,1.0725,6855.61,0
2025-11-03,13.42,12:00,p,0.25,0.8559,6855.61,0
2025-11-03,13.42,12:00,p,0.3,0.6393,6855.61,0
2025-11-03,13.42,12:00,c,0.05,1.8298,6855.61,0
2025-11-03,13.42,12:00,c,0.1,1.3613,6855.61,0
2025-11-03,13.42,12:00,c,0.15,1.1051,6855.61,0
2025-11-03,13.42,12:00,c,0.2,0.8882,6855.61,0
2025-11-03,13.42,12:00,c,0.25,0.7269,6855.61,0
2025-11-03,13.42,12:00,c,0.3,0.5655,6855.61,0
2025-02-12,13.6,06:35,p,0.05,3.7261,6014.04,0
2025-02-12,13.6,06:35,p,0.1,2.7605,6014.04,0
2025-02-12,13.6,06:35,p,0.15,2.1653,6014.04,0
2025-02-12,13.6,06:35,p,0.2,1.7322,6014.04,0
2025-02-12,13.6,06:35,p,0.25,1.3694,6014.04,0
2025-02-12,13.6,06:35,p,0.3,1.0471,6014.04,0
2025-02-12,13.6,06:35,c,0.05,2.8399,6014.04,0
2025-02-12,13.6,06:35,c,0.1,2.2186,6014.04,0
2025-02-12,13.6,06:35,c,0.15,1.8149,6014.04,0
2025-02-12,13.6,06:35,c,0.2,1.4954,6014.04,0
2025-02-12,13.6,06:35,c,0.25,1.2152,6014.04,0
2025-02-12,13.6,06:35,c,0.3,0.9584,6014.04,0
2025-02-12,13.6,08:00,p,0.05,3.3401,6042.59,0
2025-02-12,13.6,08:00,p,0.1,2.3659,6042.59,0
2025-02-12,13.6,08:00,p,0.15,1.8051,6042.59,0
2025-02-12,13.6,08:00,p,0.2,1.4028,6042.59,0
2025-02-12,13.6,08:00,p,0.25,1.0925,6042.59,0
2025-02-12,13.6,08:00,p,0.3,0.8296,6042.59,0
2025-02-12,13.6,08:00,c,0.05,2.1231,6042.59,0
2025-02-12,13.6,08:00,c,0.1,1.6056,6042.59,0
2025-02-12,13.6,08:00,c,0.15,1.2907,6042.59,0
2025-02-12,13.6,08:00,c,0.2,1.0518,6042.59,0
2025-02-12,13.6,08:00,c,0.25,0.8493,6042.59,0
2025-02-12,13.6,08:00,c,0.3,0.6693,6042.59,0
2025-02-12,13.6,10:00,p,0.05,3.0864,6061.84,0
2025-02-12,13.6,10:00,p,0.1,2.0824,6061.84,0
2025-02-12,13.6,10:00,p,0.15,1.5561,6061.84,0
2025-02-12,13.6,10:00,p,0.2,1.1951,6061.84,0
2025-02-12,13.6,10:00,p,0.25,0.9202,6061.84,0
2025-02-12,13.6,10:00,p,0.3,0.6906,6061.84,0
2025-02-12,13.6,10:00,c,0.05,2.105,6061.84,0
2025-02-12,13.6,10:00,c,0.1,1.5796,6061.84,0
2025-02-12,13.6,10:00,c,0.15,1.2447,6061.84,0
2025-02-12,13.6,10:00,c,0.2,1.0051,6061.84,0
2025-02-12,13.6,10:00,c,0.25,0.8,6061.84,0
2025-02-12,13.6,10:00,c,0.3,0.6277,6061.84,0
2025-02-12,13.6,12:00,p,0.05,2.8481,6055.98,0
2025-02-12,13.6,12:00,p,0.1,1.9549,6055.98,0
2025-02-12,13.6,12:00,p,0.15,1.48,6055.98,0
2025-02-12,13.6,12:00,p,0.2,1.1398,6055.98,0
2025-02-12,13.6,12:00,p,0.25,0.897,6055.98,0
2025-02-12,13.6,12:00,p,0.3,0.6621,6055.98,0
2025-02-12,13.6,12:00,c,0.05,2.2951,6055.98,0
2025-02-12,13.6,12:00,c,0.1,1.6365,6055.98,0
2025-02-12,13.6,12:00,c,0.15,1.3053,6055.98,0
2025-02-12,13.6,12:00,c,0.2,1.0067,6055.98,0
2025-02-12,13.6,12:00,c,0.25,0.8177,6055.98,0
2025-02-12,13.6,12:00,c,0.3,0.6287,6055.98,0
2026-04-24,13.87,06:35,p,0.05,3.5141,7122.5,0
2026-04-24,13.87,06:35,p,0.1,2.5452,7122.5,0
2026-04-24,13.87,06:35,p,0.15,1.9693,7122.5,0
2026-04-24,13.87,06:35,p,0.2,1.5438,7122.5,0
2026-04-24,13.87,06:35,p,0.25,1.1384,7122.5,0
2026-04-24,13.87,06:35,p,0.3,0.9013,7122.5,0
2026-04-24,13.87,06:35,c,0.05,2.5729,7122.5,0
2026-04-24,13.87,06:35,c,0.1,1.9222,7122.5,0
2026-04-24,13.87,06:35,c,0.15,1.5584,7122.5,0
2026-04-24,13.87,06:35,c,0.2,1.2909,7122.5,0
2026-04-24,13.87,06:35,c,0.25,1.041,7122.5,0
2026-04-24,13.87,06:35,c,0.3,0.8256,7122.5,0
2026-04-24,13.87,08:00,p,0.05,3.227,7137.91,0
2026-04-24,13.87,08:00,p,0.1,2.1556,7137.91,0
2026-04-24,13.87,08:00,p,0.15,1.5887,7137.91,0
2026-04-24,13.87,08:00,p,0.2,1.22,7137.91,0
2026-04-24,13.87,08:00,p,0.25,0.9262,7137.91,0
2026-04-24,13.87,08:00,p,0.3,0.6832,7137.91,0
2026-04-24,13.87,08:00,c,0.05,1.9691,7137.91,0
2026-04-24,13.87,08:00,c,0.1,1.4776,7137.91,0
2026-04-24,13.87,08:00,c,0.15,1.1865,7137.91,0
2026-04-24,13.87,08:00,c,0.2,0.9475,7137.91,0
2026-04-24,13.87,08:00,c,0.25,0.7797,7137.91,0
2026-04-24,13.87,08:00,c,0.3,0.6163,7137.91,0
2026-04-24,13.87,10:00,p,0.05,3.4987,7159.87,0
2026-04-24,13.87,10:00,p,0.1,2.2095,7159.87,0
2026-04-24,13.87,10:00,p,0.15,1.5521,7159.87,0
2026-04-24,13.87,10:00,p,0.2,1.1793,7159.87,0
2026-04-24,13.87,10:00,p,0.25,0.8806,7159.87,0
2026-04-24,13.87,10:00,p,0.3,0.6517,7159.87,0
2026-04-24,13.87,10:00,c,0.05,2.0468,7159.87,0
2026-04-24,13.87,10:00,c,0.1,1.4743,7159.87,0
2026-04-24,13.87,10:00,c,0.15,1.156,7159.87,0
2026-04-24,13.87,10:00,c,0.2,0.9319,7159.87,0
2026-04-24,13.87,10:00,c,0.25,0.7461,7159.87,0
2026-04-24,13.87,10:00,c,0.3,0.5847,7159.87,0
2026-04-24,13.87,12:00,p,0.05,2.7163,7159.58,0
2026-04-24,13.87,12:00,p,0.1,1.7913,7159.58,0
2026-04-24,13.87,12:00,p,0.15,1.338,7159.58,0
2026-04-24,13.87,12:00,p,0.2,1.0452,7159.58,0
2026-04-24,13.87,12:00,p,0.25,0.808,7159.58,0
2026-04-24,13.87,12:00,p,0.3,0.6233,7159.58,0
2026-04-24,13.87,12:00,c,0.05,2.3584,7159.58,0
2026-04-24,13.87,12:00,c,0.1,1.6289,7159.58,0
2026-04-24,13.87,12:00,c,0.15,1.2669,7159.58,0
2026-04-24,13.87,12:00,c,0.2,0.9897,7159.58,0
2026-04-24,13.87,12:00,c,0.25,0.7982,7159.58,0
2026-04-24,13.87,12:00,c,0.3,0.6091,7159.58,0
2025-07-07,14.25,06:35,p,0.05,2.7739,6254.31,0
2025-07-07,14.25,06:35,p,0.1,1.8695,6254.31,0
2025-07-07,14.25,06:35,p,0.15,1.419,6254.31,0
2025-07-07,14.25,06:35,p,0.2,1.0982,6254.31,0
2025-07-07,14.25,06:35,p,0.25,0.8516,6254.31,0
2025-07-07,14.25,06:35,p,0.3,0.6477,6254.31,0
2025-07-07,14.25,06:35,c,0.05,1.8722,6254.31,0
2025-07-07,14.25,06:35,c,0.1,1.4996,6254.31,0
2025-07-07,14.25,06:35,c,0.15,1.2125,6254.31,0
2025-07-07,14.25,06:35,c,0.2,0.9997,6254.31,0
2025-07-07,14.25,06:35,c,0.25,0.8128,6254.31,0
2025-07-07,14.25,06:35,c,0.3,0.6369,6254.31,0
2025-07-07,14.25,08:00,p,0.05,2.6809,6243.69,0
2025-07-07,14.25,08:00,p,0.1,1.7784,6243.69,0
2025-07-07,14.25,08:00,p,0.15,1.3187,6243.69,0
2025-07-07,14.25,08:00,p,0.2,1.021,6243.69,0
2025-07-07,14.25,08:00,p,0.25,0.7808,6243.69,0
2025-07-07,14.25,08:00,p,0.3,0.5794,6243.69,0
2025-07-07,14.25,08:00,c,0.05,1.8405,6243.69,0
2025-07-07,14.25,08:00,c,0.1,1.3307,6243.69,0
2025-07-07,14.25,08:00,c,0.15,1.0674,6243.69,0
2025-07-07,14.25,08:00,c,0.2,0.8746,6243.69,0
2025-07-07,14.25,08:00,c,0.25,0.7098,6243.69,0
2025-07-07,14.25,08:00,c,0.3,0.5608,6243.69,0
2025-07-07,14.25,10:00,p,0.05,3.5115,6220.22,0
2025-07-07,14.25,10:00,p,0.1,2.4933,6220.22,0
2025-07-07,14.25,10:00,p,0.15,1.857,6220.22,0
2025-07-07,14.25,10:00,p,0.2,1.4328,6220.22,0
2025-07-07,14.25,10:00,p,0.25,1.1149,6220.22,0
2025-07-07,14.25,10:00,p,0.3,0.8445,6220.22,0
2025-07-07,14.25,10:00,c,0.05,2.3139,6220.22,0
2025-07-07,14.25,10:00,c,0.1,1.682,6220.22,0
2025-07-07,14.25,10:00,c,0.15,1.3352,6220.22,0
2025-07-07,14.25,10:00,c,0.2,1.0837,6220.22,0
2025-07-07,14.25,10:00,c,0.25,0.8692,6220.22,0
2025-07-07,14.25,10:00,c,0.3,0.6796,6220.22,0
2025-07-07,14.25,12:00,p,0.05,3.3501,6223.44,0
2025-07-07,14.25,12:00,p,0.1,2.2278,6223.44,0
2025-07-07,14.25,12:00,p,0.15,1.6855,6223.44,0
2025-07-07,14.25,12:00,p,0.2,1.2967,6223.44,0
2025-07-07,14.25,12:00,p,0.25,0.9956,6223.44,0
